game_id,team_id,plus_minus,avg_opp_elo,is_home,days_since_last,is_back_to_back
0022000248,1610612743,8.0,1506.1193528257934,0.0,1.0,1.0
0022000258,1610612754,15.0,1508.3394011796368,1.0,1.0,1.0
0022000258,1610612761,-15.0,1503.2973258183479,0.0,1.0,1.0
0022000259,1610612766,-9.0,1501.6058732459342,0.0,1.0,1.0
0022000259,1610612753,9.0,1499.172127309528,1.0,1.0,1.0
0022000261,1610612739,-7.0,1498.0515315952712,1.0,1.0,1.0
0022000262,1610612738,16.0,1494.1010722005394,0.0,1.0,1.0
0022000267,1610612757,-3.0,1486.7774333373748,1.0,1.0,1.0
0022000267,1610612760,3.0,1523.1046164796676,0.0,1.0,1.0
0022000274,1610612737,-4.0,1461.1582771538026,1.0,1.0,1.0
0022000279,1610612764,-18.0,1513.8270786044804,0.0,1.0,1.0
0022000282,1610612762,12.0,1483.8338045388214,1.0,1.0,1.0
0022000284,1610612765,15.0,1529.25102744511,1.0,1.0,1.0
0022000284,1610612747,-15.0,1489.3149072789681,0.0,1.0,1.0
0022000285,1610612748,-4.0,1520.1029547252015,1.0,1.0,1.0
0022000286,1610612756,21.0,1519.2829696080637,1.0,1.0,1.0
0022000286,1610612744,-21.0,1510.949703927522,0.0,1.0,1.0
0022000289,1610612746,26.0,1487.3947155861076,0.0,1.0,1.0
0022000299,1610612766,12.0,1501.8553713109134,1.0,1.0,1.0
0022000299,1610612749,-12.0,1465.9720955546059,0.0,1.0,1.0
0022000300,1610612740,-14.0,1538.5380685522266,1.0,1.0,1.0
0022000301,1610612758,-1.0,1520.8683569707455,0.0,1.0,1.0
0022000303,1610612742,-6.0,1525.0381851344225,1.0,1.0,1.0
0022000304,1610612759,-17.0,1518.1217455439958,1.0,1.0,1.0
0022000312,1610612739,2.0,1488.8227315676224,1.0,1.0,1.0
0022000312,1610612750,-2.0,1469.6140662738067,0.0,1.0,1.0
0022000315,1610612752,-8.0,1508.595478393569,0.0,1.0,1.0
0022000322,1610612763,-18.0,1504.4524233632842,0.0,1.0,1.0
0022000559,1610612757,11.0,1467.0490462768641,0.0,1.0,1.0
0022000328,1610612746,22.0,1471.4581872571282,0.0,1.0,1.0
0022000329,1610612754,-20.0,1517.1118987382624,0.0,1.0,1.0
0022000331,1610612764,3.0,1491.0342752303386,0.0,1.0,1.0
0022000336,1610612738,-5.0,1469.6365375386138,0.0,1.0,1.0
0022000337,1610612755,-14.4,1475.8418608480522,1.0,1.0,1.0
0022000338,1610612737,-17.8,1478.3450895142153,1.0,1.0,1.0
0022000339,1610612742,-31.0,1531.2655195757566,1.0,1.0,1.0
0022000340,1610612745,12.6,1511.007221743234,0.0,1.0,1.0
0022000342,1610612762,17.0,1451.9936295781158,0.0,1.0,1.0
0022000353,1610612753,-26.0,1510.8766346969926,1.0,1.0,1.0
0022000353,1610612741,26.0,1519.2385043833108,0.0,1.0,1.0
0022000354,1610612751,-16.0,1498.4266143564726,0.0,1.0,1.0
0022000355,1610612740,9.0,1528.9551296653456,1.0,1.0,1.0
0022000356,1610612761,-11.0,1496.3935630613291,0.0,1.0,1.0
0022000357,1610612749,25.0,1479.6209162532728,0.0,1.0,1.0
0022000357,1610612739,-25.0,1496.277008075274,1.0,1.0,1.0
0022000359,1610612760,2.0,1523.6730003858377,1.0,1.0,1.0
0022000359,1610612750,-2.0,1473.5116354634554,0.0,1.0,1.0
0022000361,1610612765,-6.0,1533.9036670716382,0.0,1.0,1.0
0022000364,1610612752,-6.0,1492.9500188058157,1.0,1.0,1.0
0022000366,1610612758,3.0,1526.2659637373602,0.0,1.0,1.0
0022000367,1610612766,25.0,1508.6959447996314,1.0,1.0,1.0
0022000368,1610612764,4.0,1499.3925263505453,0.0,1.0,1.0
0022000372,1610612756,6.0,1486.7345287551896,1.0,1.0,1.0
0022000377,1610612745,-29.0,1494.2713059144746,0.0,1.0,1.0
0022000378,1610612744,23.0,1501.9169681126632,0.0,1.0,1.0
0022000378,1610612759,-23.0,1486.0425445568155,1.0,1.0,1.0
0022000383,1610612751,10.0,1490.0385792121401,1.0,1.0,1.0
0022000385,1610612740,-13.0,1518.219648320145,0.0,1.0,1.0
0022000391,1610612754,16.0,1526.7072231787904,0.0,1.0,1.0
0022000398,1610612761,-14.0,1487.312331626292,0.0,1.0,1.0
0022000404,1610612757,19.0,1497.6726546192845,1.0,1.0,1.0
0022000405,1610612753,11.0,1490.773475569846,0.0,1.0,1.0
0022000412,1610612765,6.0,1531.9353702254778,0.0,1.0,1.0
0022000412,1610612738,-6.0,1515.3265794641532,1.0,1.0,1.0
0022000407,1610612737,-12.0,1505.800356945714,1.0,1.0,1.0
0022000408,1610612752,22.0,1480.404324654227,1.0,1.0,1.0
0022000410,1610612762,18.0,1477.2413136955568,1.0,1.0,1.0
0022000417,1610612756,19.0,1490.5995080007353,1.0,1.0,1.0
0022000421,1610612764,12.0,1491.5440380855578,1.0,1.0,1.0
0022000424,1610612739,-31.0,1522.9096105420979,0.0,1.0,1.0
0022000425,1610612746,7.0,1472.6838949915507,1.0,1.0,1.0
0022000426,1610612758,-11.0,1530.8805320533988,1.0,1.0,1.0
0022000433,1610612751,4.0,1491.6192447836127,0.0,1.0,1.0
0022000437,1610612743,-2.0,1550.3739691534981,0.0,1.0,1.0
0022000438,1610612738,-8.0,1515.4059457194985,1.0,1.0,1.0
0022000440,1610612750,-6.0,1500.5930912025578,1.0,1.0,1.0
0022000441,1610612757,2.0,1481.1997088847038,0.0,1.0,1.0
0022000441,1610612740,-2.0,1491.0401709971657,1.0,1.0,1.0
0022000562,1610612760,-9.0,1548.7985985384066,0.0,1.0,1.0
0022000562,1610612763,9.0,1512.996288150519,1.0,1.0,1.0
0022000447,1610612748,8.0,1508.1598407454776,0.0,1.0,1.0
0022000453,1610612749,13.0,1525.4907398265696,1.0,1.0,1.0
0022000454,1610612761,5.0,1499.4047114142884,0.0,1.0,1.0
0022000459,1610612744,-2.0,1465.040910619661,0.0,1.0,1.0
0022000460,1610612741,8.0,1490.168425881806,1.0,1.0,1.0
0022000462,1610612763,-31.0,1509.75404775272,1.0,1.0,1.0
0022000462,1610612756,31.0,1494.7653417092706,0.0,1.0,1.0
0022000471,1610612758,-13.0,1516.8897270171713,0.0,1.0,1.0
0022000475,1610612760,-14.0,1520.768373697599,1.0,1.0,1.0
0022000485,1610612742,3.0,1498.65242274326,1.0,1.0,1.0
0022000487,1610612757,-5.0,1488.820818650813,0.0,1.0,1.0
0022000488,1610612764,-19.0,1496.5015871045082,0.0,1.0,1.0
0022000489,1610612744,4.0,1461.736850923134,0.0,1.0,1.0
0022000490,1610612738,-15.0,1506.2064758290546,0.0,1.0,1.0
0022000490,1610612737,15.0,1524.5660914749637,1.0,1.0,1.0
0022000491,1610612739,16.0,1498.4719940718376,1.0,1.0,1.0
0022000492,1610612761,-8.0,1487.3911293762499,0.0,1.0,1.0
0022000493,1610612750,-7.0,1528.6955789923434,0.0,1.0,1.0
0022000494,1610612765,-10.0,1515.4840189518027,0.0,1.0,1.0
0022000503,1610612740,-4.0,1499.975561558991,0.0,1.0,1.0
0022000504,1610612758,3.0,1521.7062203528135,0.0,1.0,1.0
0022000509,1610612746,20.0,1490.7142127900845,0.0,1.0,1.0
0022000509,1610612763,-20.0,1527.7396817033198,1.0,1.0,1.0
0022000515,1610612754,-3.0,1480.107282208553,0.0,1.0,1.0
0022000516,1610612762,15.0,1524.2662919044546,0.0,1.0,1.0
0022000518,1610612760,-30.0,1511.4259764124165,1.0,1.0,1.0
0022000521,1610612752,19.0,1448.1059757877802,0.0,1.0,1.0
0022000524,1610612764,-1.0,1499.2474949662812,0.0,1.0,1.0
0022000526,1610612750,-19.0,1522.1217554523973,1.0,1.0,1.0
0022000532,1610612745,-11.0,1490.523976646463,1.0,1.0,1.0
0022000535,1610612766,-12.0,1510.8356392057199,0.0,1.0,1.0
0022000540,1610612743,31.0,1506.4763372383995,0.0,1.0,1.0
0022000541,1610612759,26.0,1480.9827005419713,1.0,1.0,1.0
0022000544,1610612737,3.0,1519.2262498888736,0.0,1.0,1.0
0022000551,1610612747,-3.0,1502.1158305906126,0.0,1.0,1.0
0022000185,1610612744,-22.0,1486.2376306104597,0.0,1.0,1.0
0022000552,1610612761,-7.0,1471.49195250356,0.0,1.0,1.0
0022000553,1610612754,-10.0,1481.9126262390737,1.0,1.0,1.0
0022000556,1610612760,5.0,1511.4624887890934,0.0,1.0,1.0
0022000557,1610612740,-10.0,1504.232110729971,1.0,1.0,1.0
0022000558,1610612757,4.0,1489.5338694335899,1.0,1.0,1.0
0022000558,1610612758,-4.0,1514.7409920713017,0.0,1.0,1.0
0022000565,1610612765,-10.0,1510.0398960733971,0.0,1.0,1.0
0022000575,1610612742,-8.0,1481.970924280839,0.0,1.0,1.0
0022000579,1610612755,26.0,1525.6738192834819,0.0,1.0,1.0
0022000581,1610612740,34.0,1490.4450933321577,1.0,1.0,1.0
0022000582,1610612748,11.0,1509.1266230079655,0.0,1.0,1.0
0022000582,1610612741,-11.0,1484.8281905308902,1.0,1.0,1.0
0022000583,1610612753,-27.0,1477.5371814135851,0.0,1.0,1.0
0022000584,1610612745,-15.0,1483.3231151351072,0.0,1.0,1.0
0022000194,1610612754,11.0,1486.8467986830683,0.0,1.0,1.0
0022000589,1610612764,-6.0,1531.4835326944349,1.0,1.0,1.0
0022000592,1610612743,-13.0,1493.7311260016627,1.0,1.0,1.0
0022000593,1610612760,6.0,1525.1539235275502,1.0,1.0,1.0
0022000597,1610612737,18.0,1500.0899438886213,1.0,1.0,1.0
0022000599,1610612757,-2.0,1488.8967859257223,0.0,1.0,1.0
0022000599,1610612750,2.0,1524.1470724780058,1.0,1.0,1.0
0022000600,1610612761,-23.0,1476.3181365801056,0.0,1.0,1.0
0022000428,1610612759,10.0,1478.6213032152311,0.0,1.0,1.0
0022000605,1610612746,10.0,1493.55900915672,0.0,1.0,1.0
0022000607,1610612763,-23.0,1522.185037378705,0.0,1.0,1.0
0022000608,1610612744,-31.0,1508.4595117386932,1.0,1.0,1.0
0022000611,1610612752,-3.0,1452.6657267949327,0.0,1.0,1.0
0022000615,1610612747,16.0,1506.4534779468668,1.0,1.0,1.0
0022000618,1610612755,-4.0,1514.1328187354895,1.0,1.0,1.0
0022000620,1610612738,-7.0,1483.4552881706325,0.0,1.0,1.0
0022000620,1610612739,7.0,1507.9275533403913,1.0,1.0,1.0
0022000621,1610612741,-7.0,1506.1204634858093,1.0,1.0,1.0
0022000622,1610612745,-14.0,1494.1323663457679,1.0,1.0,1.0
0022000623,1610612748,-4.0,1498.7727115033958,0.0,1.0,1.0
0022000166,1610612764,9.0,1538.7490478168277,1.0,1.0,1.0
0022000630,1610612766,-11.0,1478.37154512087,0.0,1.0,1.0
0022000633,1610612753,8.0,1493.4465714095243,1.0,1.0,1.0
0022000634,1610612762,3.0,1522.040256345989,0.0,1.0,1.0
0022000638,1610612750,-12.0,1535.428768551966,0.0,1.0,1.0
0022000638,1610612756,12.0,1478.016956214154,1.0,1.0,1.0
0022000639,1610612757,6.0,1478.3955269273692,1.0,1.0,1.0
0022000641,1610612758,-24.0,1484.5848261381423,0.0,1.0,1.0
0022000642,1610612744,-8.0,1508.3405866646376,0.0,1.0,1.0
0022000642,1610612763,8.0,1520.8563828493086,1.0,1.0,1.0
0022000643,1610612759,-7.0,1463.3166605059403,0.0,1.0,1.0
0022000650,1610612755,1.0,1511.1984171646604,0.0,1.0,1.0
0022000651,1610612747,-17.0,1488.7481902788313,0.0,1.0,1.0
0022000653,1610612739,-14.0,1500.408699683619,1.0,1.0,1.0
0022000654,1610612760,9.0,1486.733769481276,0.0,1.0,1.0
0022000656,1610612741,-25.0,1493.8294388804236,1.0,1.0,1.0
0022000657,1610612745,18.0,1485.4362007280563,1.0,1.0,1.0
0022000657,1610612761,-18.0,1479.4124613942815,0.0,1.0,1.0
0022000658,1610612738,-6.0,1481.0597850551135,0.0,1.0,1.0
0022000659,1610612754,-27.0,1506.2361043475119,0.0,1.0,1.0
0022000668,1610612743,-24.0,1472.8067159494256,0.0,1.0,1.0
0022000670,1610612753,1.0,1504.9100665914257,1.0,1.0,1.0
0022000670,1610612756,-1.0,1470.7029595924516,0.0,1.0,1.0
0022000676,1610612751,-30.0,1491.7573259697979,0.0,1.0,1.0
0022000680,1610612759,-13.0,1493.4500606571305,1.0,1.0,1.0
0022000680,1610612746,13.0,1514.1240077491161,0.0,1.0,1.0
0022000682,1610612758,22.0,1487.4528533242965,1.0,1.0,1.0
0022000686,1610612748,-5.0,1486.0340954731464,0.0,1.0,1.0
0022000687,1610612757,3.8,1499.1055351530993,0.0,1.0,1.0
0022000692,1610612744,-16.0,1529.7730739513715,1.0,1.0,1.0
0022000693,1610612747,14.0,1505.6558024105093,1.0,1.0,1.0
0022000694,1610612765,-14.0,1488.5658891581402,0.0,1.0,1.0
0022000695,1610612749,-6.0,1492.8492225141624,1.0,1.0,1.0
0022000696,1610612745,22.0,1478.129776155981,0.0,1.0,1.0
0022000696,1610612750,-22.0,1514.492088224046,1.0,1.0,1.0
0022000698,1610612742,-9.0,1521.078116195272,0.0,1.0,1.0
0022000698,1610612740,9.0,1515.5342865556313,1.0,1.0,1.0
0022000699,1610612738,17.0,1513.0206049175167,0.0,1.0,1.0
0022000700,1610612762,16.0,1506.6512524978614,1.0,1.0,1.0
0022000700,1610612763,-16.0,1531.3901337779048,0.0,1.0,1.0
0022000702,1610612739,-2.0,1489.6040869165872,0.0,1.0,1.0
0022000711,1610612761,-14.0,1485.1484072707635,0.0,1.0,1.0
0022000718,1610612764,-10.0,1514.1185609806253,1.0,1.0,1.0
0022000720,1610612746,-7.0,1518.940142568558,1.0,1.0,1.0
0022000730,1610612756,5.0,1461.5970546184826,1.0,1.0,1.0
0022000179,1610612765,29.0,1491.9760911410872,1.0,1.0,1.0
0022000732,1610612751,22.0,1448.037013376136,1.0,1.0,1.0
0022000733,1610612748,7.0,1468.943762600258,1.0,1.0,1.0
0022000735,1610612759,-5.0,1494.0161126525916,1.0,1.0,1.0
0022000737,1610612744,-53.0,1530.4062264380736,0.0,1.0,1.0
0022000740,1610612766,17.0,1492.0755086302704,0.0,1.0,1.0
0022000742,1610612740,-23.0,1515.7101355849888,1.0,1.0,1.0
0022000742,1610612737,23.0,1501.8320641704474,0.0,1.0,1.0
0022000747,1610612742,22.0,1504.572384322479,0.0,1.0,1.0
0022000748,1610612752,44.0,1491.6734545206637,0.0,1.0,1.0
0022000750,1610612750,-9.0,1517.407779076165,0.0,1.0,1.0
0022000751,1610612754,6.0,1531.5314893775737,0.0,1.0,1.0
0022000752,1610612762,46.0,1477.9724144078639,1.0,1.0,1.0
0022000753,1610612757,48.0,1472.176729433005,1.0,1.0,1.0
0022000753,1610612760,-48.0,1493.072580001457,0.0,1.0,1.0
0022000754,1610612758,-1.0,1488.688140451075,1.0,1.0,1.0
0022000754,1610612749,1.0,1526.219769758233,0.0,1.0,1.0
0022000758,1610612755,-16.0,1496.4259594221105,1.0,1.0,1.0
0022000761,1610612753,-10.0,1550.536951436682,0.0,1.0,1.0
0022000762,1610612751,2.0,1445.1531694724938,1.0,1.0,1.0
0022000768,1610612745,-3.0,1476.6022322182482,1.0,1.0,1.0
0022000321,1610612765,-15.0,1482.3093154054366,0.0,1.0,1.0
0022000772,1610612761,-9.0,1469.0214813722318,1.0,1.0,1.0
0022000776,1610612754,4.0,1527.3622302196497,1.0,1.0,1.0
0022000778,1610612738,2.0,1509.711979188624,1.0,1.0,1.0
0022000779,1610612740,-28.0,1496.8717723701745,0.0,1.0,1.0
0022000780,1610612737,-18.0,1494.638835552624,1.0,1.0,1.0
0022000780,1610612763,18.0,1530.9669929918714,0.0,1.0,1.0
0022000782,1610612743,10.0,1481.25015448296,1.0,1.0,1.0
0022000785,1610612760,-27.0,1480.0143718427091,1.0,1.0,1.0
0022000786,1610612742,15.0,1502.5319288648593,1.0,1.0,1.0
0022000787,1610612762,19.0,1486.9349672890294,1.0,1.0,1.0
0022000788,1610612756,-10.0,1467.4819493680288,0.0,1.0,1.0
0022000791,1610612741,-12.0,1522.7986317009265,0.0,1.0,1.0
0022000796,1610612749,-8.0,1512.41078234918,1.0,1.0,1.0
0022000799,1610612746,17.0,1531.999455914136,1.0,1.0,1.0
0022000199,1610612755,24.0,1493.4254714150843,0.0,1.0,1.0
0022000802,1610612745,-16.0,1489.03004652642,0.0,1.0,1.0
0022000802,1610612744,16.0,1513.4743251403129,1.0,1.0,1.0
0022000803,1610612764,-28.0,1490.1790830244995,0.0,1.0,1.0
0022000807,1610612739,-7.0,1512.5103349087185,1.0,1.0,1.0
0022000809,1610612761,-6.0,1464.628920628005,0.0,1.0,1.0
0022000813,1610612765,-7.0,1487.6515050525138,0.0,1.0,1.0
0022000814,1610612757,-9.0,1491.6159141996238,1.0,1.0,1.0
0022000278,1610612741,-11.0,1509.0624136528315,0.0,1.0,1.0
0022000278,1610612763,11.0,1515.0397033569236,1.0,1.0,1.0
0022000815,1610612752,15.0,1499.9507329577598,1.0,1.0,1.0
0022000816,1610612753,-23.0,1555.1452829024602,1.0,1.0,1.0
0022000816,1610612759,23.0,1515.8089915905052,0.0,1.0,1.0
0022000818,1610612742,-18.0,1501.8306570183104,1.0,1.0,1.0
0022000819,1610612740,7.0,1521.675136708826,1.0,1.0,1.0
0022000821,1610612743,-9.0,1476.612938748199,0.0,1.0,1.0
0022000825,1610612747,8.0,1505.8277939638401,0.0,1.0,1.0
0022000826,1610612762,10.0,1488.2254445536419,1.0,1.0,1.0
0022000827,1610612756,20.0,1457.4465718038057,1.0,1.0,1.0
0022000461,1610612754,8.0,1496.1205674487821,0.0,1.0,1.0
0022000829,1610612766,-13.0,1530.9319689605136,1.0,1.0,1.0
0022000830,1610612751,-6.0,1446.5422717899648,0.0,1.0,1.0
0022000831,1610612761,5.0,1479.5334796106706,1.0,1.0,1.0
0022000832,1610612746,2.0,1515.886849983318,0.0,1.0,1.0
0022000834,1610612750,-25.0,1512.9533877009724,1.0,1.0,1.0
0022000836,1610612760,-38.0,1490.1904673329116,1.0,1.0,1.0
0022000838,1610612748,-17.0,1508.0811751965875,0.0,1.0,1.0
0022000840,1610612749,11.0,1508.276779413292,0.0,1.0,1.0
0022000841,1610612739,-18.0,1509.0291470487869,1.0,1.0,1.0
0022000841,1610612744,18.0,1482.2439589329827,0.0,1.0,1.0
0022000843,1610612758,-8.0,1489.4826149301684,0.0,1.0,1.0
0022000855,1610612762,-12.0,1489.2783943000677,0.0,1.0,1.0
0022000856,1610612764,21.0,1483.3241781872937,1.0,1.0,1.0
0022000856,1610612765,-21.0,1508.1026759242452,0.0,1.0,1.0
0022000857,1610612741,10.0,1496.6111742729681,1.0,1.0,1.0
0022000859,1610612763,13.0,1508.2459928311,0.0,1.0,1.0
0022000860,1610612759,26.0,1509.428959561595,0.0,1.0,1.0
0022000473,1610612754,-15.0,1485.8596667642553,1.0,1.0,1.0
0022000871,1610612745,-22.0,1510.0648805480862,0.0,1.0,1.0
0022000871,1610612748,22.0,1519.810874829716,1.0,1.0,1.0
0022000872,1610612760,-12.0,1489.0045258089565,0.0,1.0,1.0
0022000884,1610612751,-11.0,1467.9647309671002,0.0,1.0,1.0
0022000886,1610612737,-10.0,1489.993955138737,0.0,1.0,1.0
0022000886,1610612752,10.0,1493.4729028949466,1.0,1.0,1.0
0022000889,1610612746,12.0,1504.7033832703107,1.0,1.0,1.0
0022000890,1610612757,-1.0,1515.943597482536,1.0,1.0,1.0
0022000891,1610612758,3.0,1491.214482955546,1.0,1.0,1.0
0022000891,1610612750,-3.0,1507.1601501170626,0.0,1.0,1.0
0022000892,1610612756,-13.0,1487.9647932085056,0.0,1.0,1.0
0022000894,1610612755,-7.0,1520.934869849217,0.0,1.0,1.0
0022000895,1610612765,-15.0,1494.8446037638528,0.0,1.0,1.0
0022000895,1610612759,15.0,1507.0843281385257,1.0,1.0,1.0
0022000896,1610612741,17.0,1492.3538452396351,1.0,1.0,1.0
0022000897,1610612742,5.0,1491.380587030834,1.0,1.0,1.0
0022000899,1610612738,-5.0,1508.4965028688298,0.0,1.0,1.0
0022000900,1610612766,6.0,1517.900879214376,1.0,1.0,1.0
0022000907,1610612748,5.0,1498.8804921865367,1.0,1.0,1.0
0022000910,1610612745,-13.0,1556.7036899421455,0.0,1.0,1.0
0022000910,1610612743,13.0,1481.921174615958,1.0,1.0,1.0
0022000913,1610612749,-7.0,1524.2141529807836,0.0,1.0,1.0
0022000914,1610612754,19.0,1466.100627521988,0.0,1.0,1.0
0022000916,1610612737,-14.0,1501.2999277485299,0.0,1.0,1.0
0022000917,1610612753,-11.0,1509.1124622471166,1.0,1.0,1.0
0022000919,1610612764,-3.0,1454.5279852801475,1.0,1.0,1.0
0022000920,1610612756,8.0,1502.2049458246152,0.0,1.0,1.0
0022000921,1610612739,-16.0,1481.897928652484,0.0,1.0,1.0
0022000925,1610612763,-24.0,1521.7788669200552,0.0,1.0,1.0
0022000926,1610612758,7.0,1485.207359901634,1.0,1.0,1.0
0022000927,1610612760,4.0,1496.309483558704,0.0,1.0,1.0
0022000930,1610612761,-13.0,1453.4144596199278,1.0,1.0,1.0
0022000931,1610612750,7.0,1530.5526376978796,0.0,1.0,1.0
0022000932,1610612742,30.0,1495.07788676648,0.0,1.0,1.0
0022000936,1610612738,9.0,1498.839526368041,1.0,1.0,1.0
0022000936,1610612766,-9.0,1517.5391724668982,0.0,1.0,1.0
0022000939,1610612757,21.0,1529.9978236427985,0.0,1.0,1.0
0022000947,1610612740,14.0,1504.9439475757622,0.0,1.0,1.0
0022000948,1610612743,10.0,1465.9949354072578,1.0,1.0,1.0
0022000952,1610612751,-19.0,1496.6591836005753,1.0,1.0,1.0
0022000954,1610612749,10.0,1502.3192910134014,0.0,1.0,1.0
0022000959,1610612741,-11.0,1479.2116743809945,0.0,1.0,1.0
0022000959,1610612737,11.0,1500.073590096064,1.0,1.0,1.0
0022000960,1610612739,-17.0,1452.718756462796,1.0,1.0,1.0
0022000961,1610612763,-1.0,1514.7763628575071,0.0,1.0,1.0
0022000961,1610612753,1.0,1492.2003887810852,1.0,1.0,1.0
0022000964,1610612764,-1.0,1453.078660786085,0.0,1.0,1.0
0022000965,1610612762,4.0,1486.2837483530502,1.0,1.0,1.0
0022000969,1610612766,-10.0,1503.1889735050438,1.0,1.0,1.0
0022000969,1610612748,10.0,1483.3222954709995,0.0,1.0,1.0
0022000970,1610612742,-12.0,1492.245989678469,1.0,1.0,1.0
0022000971,1610612745,-25.0,1552.5832702354023,1.0,1.0,1.0
0022000972,1610612760,-3.0,1486.8644335765646,1.0,1.0,1.0
0022000974,1610612761,7.0,1494.5402342190066,0.0,1.0,1.0
0022000978,1610612757,-9.0,1545.746138202906,0.0,1.0,1.0
0022000979,1610612755,12.0,1531.0723321456962,0.0,1.0,1.0
0022000980,1610612752,14.0,1491.2549627108872,0.0,1.0,1.0
0022000981,1610612759,-11.0,1520.7987227550057,0.0,1.0,1.0
0022000982,1610612747,4.0,1526.1254770250991,1.0,1.0,1.0
0022000984,1610612765,-3.0,1506.7599732129547,1.0,1.0,1.0
0022000987,1610612744,-5.0,1481.7505960646029,0.0,1.0,1.0
0022000987,1610612740,5.0,1498.3798023734998,1.0,1.0,1.0
0022000235,1610612749,1.0,1511.3242158765595,1.0,1.0,1.0
0022000991,1610612739,-36.0,1465.7229040344398,1.0,1.0,1.0
0022000992,1610612756,-32.0,1511.291083504589,0.0,1.0,1.0
0022000993,1610612758,11.0,1485.1449095041958,0.0,1.0,1.0
0022000997,1610612764,2.0,1478.8009000666677,0.0,1.0,1.0
0022000999,1610612763,-14.0,1503.1976937650732,0.0,1.0,1.0
0022001000,1610612737,-7.0,1510.4138360185673,0.0,1.0,1.0
0022001000,1610612754,7.0,1474.5946344155625,1.0,1.0,1.0
0022000160,1610612741,22.0,1491.003754354861,1.0,1.0,1.0
0022001004,1610612766,10.0,1485.283572063537,1.0,1.0,1.0
0022001007,1610612742,20.0,1489.0431585266115,1.0,1.0,1.0
0022001010,1610612747,-5.0,1539.5878881512886,0.0,1.0,1.0
0022001013,1610612755,14.0,1509.8893655141565,1.0,1.0,1.0
0022001015,1610612743,-6.0,1499.6201094401247,1.0,1.0,1.0
0022001016,1610612762,8.0,1475.8607310491227,1.0,1.0,1.0
0022001016,1610612745,-8.0,1550.1351513060144,0.0,1.0,1.0
0022001018,1610612759,-22.0,1515.132936656787,0.0,1.0,1.0
0022001018,1610612757,22.0,1528.467765511237,1.0,1.0,1.0
0022001023,1610612765,-12.0,1506.2117649931208,1.0,1.0,1.0
0022001025,1610612760,-28.0,1501.6100113752734,0.0,1.0,1.0
0022001027,1610612739,-9.0,1487.0976966994433,1.0,1.0,1.0
0022001028,1610612740,-5.0,1495.5917789346922,0.0,1.0,1.0
0022001035,1610612754,9.0,1461.2958795058667,1.0,1.0,1.0
0022001037,1610612763,29.0,1489.2748712880755,1.0,1.0,1.0
0022001038,1610612749,12.0,1499.284496931773,1.0,1.0,1.0
0022001039,1610612744,6.0,1471.511702061573,1.0,1.0,1.0
0022000154,1610612742,18.0,1459.9291010840416,1.0,1.0,1.0
0022001043,1610612751,12.0,1537.4971834745338,1.0,1.0,1.0
0022001044,1610612738,-8.0,1499.5143905682548,0.0,1.0,1.0
0022001046,1610612747,2.0,1546.8890707259845,1.0,1.0,1.0
0022000458,1610612759,-4.0,1541.4663922568232,0.0,1.0,1.0
0022001049,1610612737,23.0,1517.0538553161855,1.0,1.0,1.0
0022001053,1610612757,-1.0,1518.2674211605809,0.0,1.0,1.0
0022000263,1610612758,-1.0,1476.5399879573401,0.0,1.0,1.0
0022000263,1610612763,1.0,1492.6172643728141,1.0,1.0,1.0
0022001054,1610612743,13.0,1494.9193727661157,0.0,1.0,1.0
0022001055,1610612755,25.0,1498.2069557027905,1.0,1.0,1.0
0022001055,1610612753,-25.0,1477.107870223746,0.0,1.0,1.0
0022001057,1610612761,-4.0,1521.9603460439346,0.0,1.0,1.0
0022001058,1610612746,-7.0,1493.5367975418878,0.0,1.0,1.0
0022001067,1610612751,14.0,1524.9674785043646,1.0,1.0,1.0
0022001068,1610612741,6.0,1513.3690259592004,1.0,1.0,1.0
0022001068,1610612749,-6.0,1499.7408272041205,0.0,1.0,1.0
0022001069,1610612748,13.0,1487.041092329741,0.0,1.0,1.0
0022001071,1610612750,15.0,1492.436153572611,1.0,1.0,1.0
0022001072,1610612747,12.0,1528.8201017652038,0.0,1.0,1.0
0022001073,1610612738,-4.0,1474.3921075269184,0.0,1.0,1.0
0022001073,1610612752,4.0,1516.3910881937359,1.0,1.0,1.0
0022001078,1610612756,2.0,1534.045683741413,0.0,1.0,1.0
0022001078,1610612759,-2.0,1546.6908432105129,1.0,1.0,1.0
0022001079,1610612754,12.0,1479.0656947000273,0.0,1.0,1.0
0022001080,1610612766,-5.0,1487.56195297709,0.0,1.0,1.0
0022100027,1610612739,6.0,1519.2772954089096,1.0,1.0,1.0
0022100028,1610612754,9.0,1490.6360004221826,1.0,1.0,1.0
0022100029,1610612761,-8.0,1536.077709358758,1.0,1.0,1.0
0022100030,1610612741,15.0,1510.3093835528505,1.0,1.0,1.0
0022100031,1610612740,-7.0,1523.280495269373,0.0,1.0,1.0
0022100032,1610612759,-10.0,1564.7087149070592,1.0,1.0,1.0
0022100033,1610612756,-29.0,1525.0042813914954,0.0,1.0,1.0
0022100040,1610612763,-3.0,1468.0236688148168,0.0,1.0,1.0
0022100041,1610612738,11.0,1458.4521173915743,0.0,1.0,1.0
0022100041,1610612766,-11.0,1487.692843654458,1.0,1.0,1.0
0022100044,1610612751,14.0,1526.6962961911895,1.0,1.0,1.0
0022100045,1610612753,-17.0,1514.31145180154,0.0,1.0,1.0
